station_id,is_installed,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,legacy_id,last_reported,num_docks_available,num_bikes_available,num_bikes_disabled,is_returning,station_status,is_renting,eightd_active_station_services,valet
4280,1,0,False,0,4280,1656538356,27,17,1,1,active,1,,
4281,1,0,False,2,4281,1656538369,13,13,5,1,active,1,,
4282,1,0,False,0,4282,1656538306,20,17,2,1,active,1,,
4283,1,0,False,0,4283,1656538275,20,6,1,1,active,1,,
4284,1,0,False,1,4284,1656536765,22,3,0,1,active,1,,
4285,1,0,False,0,4285,1656538150,13,8,2,1,active,1,,
4286,1,0,False,0,4286,1656538192,5,13,0,1,active,1,,
4287,1,0,False,0,4287,1656537821,20,1,0,1,active,1,,
4288,1,0,False,0,4288,1656533368,21,0,0,1,active,1,,
4289,1,0,False,0,4289,1656538109,25,2,0,1,active,1,,
4290,1,0,False,1,4290,1656538311,8,20,1,1,active,1,,
4291,1,0,False,0,4291,1656525909,3,19,1,1,active,1,,
4292,1,0,False,0,4292,1656536730,15,8,0,1,active,1,,
4293,1,0,False,1,4293,1656525686,16,3,0,1,active,1,,
4294,1,0,False,1,4294,1656535973,18,3,0,1,active,1,,
4295,1,0,False,1,4295,1656535477,18,6,1,1,active,1,,
4296,1,0,False,1,4296,1656537529,3,18,0,1,active,1,,
4297,1,0,False,2,4297,1656538238,9,20,2,1,active,1,,
4298,1,0,False,0,4298,1656538165,23,1,2,1,active,1,,
4300,1,0,False,0,4300,1656538295,0,37,5,1,active,1,,
4301,1,0,False,0,4301,1656538222,20,11,2,1,active,1,,
4302,1,0,False,0,4302,1656537841,18,2,2,1,active,1,,
4303,1,0,False,1,4303,1656538091,20,10,2,1,active,1,,
4304,1,0,False,0,4304,1656537642,18,10,2,1,active,1,,
4305,1,0,False,0,4305,1656538326,16,3,0,1,active,1,,
4306,1,0,False,1,4306,1656537837,16,11,1,1,active,1,,
4308,1,0,False,0,4308,1656526592,2,28,0,1,active,1,,
4309,1,0,False,2,4309,1656538310,16,5,1,1,active,1,,
4310,1,0,False,1,4310,1656538129,14,4,1,1,active,1,,
4311,1,0,False,0,4311,1656537082,12,6,0,1,active,1,,
4312,1,0,False,1,4312,1656535730,26,6,1,1,active,1,,
4313,1,0,False,0,4313,1656537596,19,0,0,1,active,1,,
4314,1,0,False,0,4314,1656537831,17,4,0,1,active,1,,
4315,1,0,False,0,4315,1656537554,13,7,1,1,active,1,,
4316,1,0,False,0,4316,1656537462,5,19,1,1,active,1,,
4318,1,0,False,2,4318,1656537459,21,4,0,1,active,1,,
4319,1,0,False,2,4319,1656538123,20,2,1,1,active,1,,
4320,1,14,False,1,4320,1656538239,0,1,9,1,active,1,,
4321,1,0,False,0,4321,1656537833,22,2,0,1,active,1,,
4322,1,0,False,0,4322,1656535134,19,0,0,1,active,1,,
4324,1,0,False,0,4324,1656532179,9,10,0,1,active,1,,
4325,1,0,False,1,4325,1656526093,14,5,0,1,active,1,,
4326,1,0,False,1,4326,1656537702,18,2,3,1,active,1,,
4327,1,0,False,1,4327,1656537437,20,1,0,1,active,1,,
4329,1,0,False,3,4329,1656537549,18,11,0,1,active,1,,
4330,1,0,False,0,4330,1656537626,13,5,1,1,active,1,,
4331,1,0,False,4,4331,1656537430,0,27,2,1,active,1,,
4332,1,0,False,0,4332,1656534266,20,0,0,1,active,1,,
4333,1,0,False,0,4333,1656538030,4,27,3,1,active,1,,
4336,1,0,False,1,4336,1656538317,38,12,4,1,active,1,,
4337,1,0,False,1,4337,1656538244,19,30,1,1,active,1,,
4338,1,0,False,0,4338,1656538146,42,9,4,1,active,1,,
4339,1,0,False,1,4339,1656538362,20,43,0,1,active,1,,
4340,1,0,False,2,4340,1656538228,12,19,2,1,active,1,,
4341,1,0,False,1,4341,1656538066,12,15,1,1,active,1,,
4342,1,0,False,0,4342,1656537822,3,25,2,1,active,1,,
4343,1,0,False,0,4343,1656537026,1,20,0,1,active,1,,
4345,1,0,False,1,4345,1656537915,16,3,1,1,active,1,,
4346,1,0,False,1,4346,1656536662,0,25,0,1,active,1,,
4347,1,0,False,1,4347,1656538337,3,17,1,1,active,1,,
4348,1,0,False,1,4348,1656538337,15,12,0,1,active,1,,
4349,1,0,False,0,4349,1656536915,20,0,0,1,active,1,,
4350,1,0,False,1,4350,1656532626,21,2,2,1,active,1,,
4351,1,0,False,1,4351,1656537786,9,11,0,1,active,1,,
4352,1,0,False,2,4352,1656537173,7,14,0,1,active,1,,
4353,1,0,False,1,4353,1656536510,5,14,0,1,active,1,,
4356,1,0,False,0,4356,1656537946,5,16,0,1,active,1,,
4357,1,0,False,1,4357,1656537950,1,16,1,1,active,1,,
4358,1,0,False,0,4358,1656538306,2,19,2,1,active,1,,
4359,1,0,False,3,4359,1656538188,15,14,0,1,active,1,,
4360,1,0,False,0,4360,1656537642,5,15,1,1,active,1,,
4361,1,0,False,0,4361,1656536346,2,26,1,1,active,1,,
4362,1,0,False,0,4362,1656536020,22,2,0,1,active,1,,
4363,1,0,False,1,4363,1656538262,0,30,0,1,active,1,,
4364,1,0,False,1,4364,1656537438,1,19,0,1,active,1,,
4365,1,0,False,0,4365,1656537137,0,21,0,1,active,1,,
4366,1,0,False,1,4366,1656538169,1,18,1,1,active,1,,
4367,1,0,False,0,4367,1656512705,0,20,1,1,active,1,,
4368,1,0,False,0,4368,1656538286,5,16,0,1,active,1,,
4369,1,9,False,1,4369,1656538078,0,1,14,1,active,1,,
4370,1,0,False,1,4370,1656536254,4,15,0,1,active,1,,
4371,1,0,False,0,4371,1656538130,0,19,0,1,active,1,,
4372,1,0,False,0,4372,1656537822,1,18,0,1,active,1,,
4373,1,0,False,1,4373,1656536230,3,27,0,1,active,1,,
4374,1,0,False,0,4374,1656532756,0,17,1,1,active,1,,
4376,1,0,False,0,4376,1656515395,0,29,0,1,active,1,,
4377,1,0,False,1,4377,1656536777,2,20,0,1,active,1,,
4378,1,0,False,7,4378,1656531833,1,22,0,1,active,1,,
4379,1,0,False,0,4379,1656538237,0,21,2,1,active,1,,
4380,1,0,False,0,4380,1656536034,1,29,0,1,active,1,,
4381,1,0,False,0,4381,1656538075,5,14,0,1,active,1,,
4382,1,0,False,0,4382,1656489589,0,19,0,1,active,1,,
4384,1,0,False,0,4384,1656537931,29,1,0,1,active,1,,
4385,1,0,False,0,4385,1656535197,4,21,0,1,active,1,,
4386,1,0,False,2,4386,1656532493,0,26,1,1,active,1,,
4387,1,0,False,0,4387,1656536187,1,34,0,1,active,1,,
4388,1,0,False,0,4388,1656537073,0,18,0,1,active,1,,
4389,1,0,False,0,4389,1656531454,3,20,0,1,active,1,,
4390,1,0,False,0,4390,1656533265,19,1,1,1,active,1,,
4391,1,0,False,0,4391,1656535802,18,1,0,1,active,1,,
4392,1,0,False,0,4392,1656531755,0,22,0,1,active,1,,
4393,1,0,False,0,4393,1656535804,23,3,0,1,active,1,,
4394,1,0,False,0,4394,1656525152,18,1,0,1,active,1,,
4395,1,0,False,1,4395,1656538370,2,19,1,1,active,1,,
4396,1,0,False,1,4396,1656519554,0,19,0,1,active,1,,
4397,1,0,False,1,4397,1656513477,16,19,0,1,active,1,,
4398,1,0,False,0,4398,1656526146,2,18,0,1,active,1,,
4399,1,0,False,0,4399,1656536495,9,11,0,1,active,1,,
4400,1,0,False,0,4400,1656537859,17,2,1,1,active,1,,
4401,1,0,False,3,4401,1656535222,15,9,1,1,active,1,,
4403,1,0,False,2,4403,1656533309,14,20,1,1,active,1,,
4404,1,0,False,1,4404,1656537518,1,26,0,1,active,1,,
4406,1,0,False,0,4406,1656538370,52,25,2,1,active,1,,
4407,1,0,False,1,4407,1656538340,1,42,1,1,active,1,,
4408,1,0,False,2,4408,1656538287,9,11,3,1,active,1,,
4409,1,0,False,0,4409,1656538055,1,28,1,1,active,1,,
4410,1,0,False,0,4410,1656535977,1,20,2,1,active,1,,
4411,1,0,False,0,4411,1656535945,20,7,0,1,active,1,,
4412,1,0,False,0,4412,1656537315,5,24,0,1,active,1,,
4414,1,0,False,1,4414,1656537360,3,15,1,1,active,1,,
4415,1,0,False,0,4415,1656533025,0,31,0,1,active,1,,
4416,1,0,False,1,4416,1656537854,0,29,1,1,active,1,,
4417,1,0,False,2,4417,1656531606,3,22,0,1,active,1,,
4418,1,0,False,0,4418,1656531068,2,25,0,1,active,1,,
4419,1,0,False,1,4419,1656538228,22,1,1,1,active,1,,
4420,1,0,False,0,4420,1656538334,18,7,0,1,active,1,,
4421,1,0,False,0,4421,1656530913,16,8,0,1,active,1,,
4422,1,0,False,0,4422,1656536661,0,22,0,1,active,1,,
4423,1,0,False,5,4423,1656536066,0,20,2,1,active,1,,
4424,1,0,False,1,4424,1656536961,1,18,1,1,active,1,,
4425,1,0,False,1,4425,1656537729,22,29,2,1,active,1,,
4426,1,0,False,1,4426,1656538330,21,37,1,1,active,1,,
4427,1,0,False,0,4427,1656537719,20,2,0,1,active,1,,
4428,1,0,False,0,4428,1656537643,28,1,0,1,active,1,,
4429,1,0,False,0,4429,1656532266,8,20,2,1,active,1,,
4430,1,0,False,1,4430,1656536600,4,20,0,1,active,1,,
4431,1,0,False,1,4431,1656538279,17,15,2,1,active,1,,
4434,0,0,False,0,4434,86400,0,0,0,0,out_of_service,0,,
4435,1,0,False,0,4435,1656536854,1,22,0,1,active,1,,
4436,1,0,False,2,4436,1656538067,2,25,2,1,active,1,,
4437,1,0,False,0,4437,1656537706,18,1,0,1,active,1,,
4438,1,0,False,0,4438,1656538115,25,0,1,1,active,1,,
4439,1,0,False,0,4439,86400,0,0,0,1,active,1,,
4440,1,0,False,0,4440,1656518855,19,0,0,1,active,1,,
4441,1,0,False,2,4441,1656537389,10,13,0,1,active,1,,
4442,1,0,False,1,4442,1656537901,12,20,2,1,active,1,,
4443,1,0,False,1,4443,1656537899,7,10,4,1,active,1,,
4444,1,0,False,1,4444,1656538040,3,17,0,1,active,1,,
4445,1,0,False,0,4445,1656531801,3,17,0,1,active,1,,
4446,1,0,False,1,4446,1656537427,3,17,0,1,active,1,,
4447,1,0,False,0,4447,1656537160,18,10,0,1,active,1,,
4448,1,0,False,0,4448,1656490803,2,17,0,1,active,1,,
4449,1,0,False,0,4449,1656536672,4,21,0,1,active,1,,
4450,1,0,False,0,4450,1656537332,5,14,0,1,active,1,,
4451,1,0,False,1,4451,1656537029,20,1,0,1,active,1,,
4453,0,2,False,0,4453,1651760362,0,0,1,0,out_of_service,0,,
4456,1,0,False,0,4456,1656537105,10,11,0,1,active,1,,
4457,1,2,False,0,4457,1656538151,0,0,17,1,active,1,,
4458,1,0,False,0,4458,1656535968,4,14,1,1,active,1,,
4459,1,0,False,3,4459,1656538031,3,18,0,1,active,1,,
4460,1,0,False,1,4460,1656537017,7,12,0,1,active,1,,
4461,1,0,False,0,4461,1656537269,9,10,0,1,active,1,,
4462,1,0,False,2,4462,1656535004,7,15,1,1,active,1,,
4463,1,0,False,0,4463,1656535351,7,15,0,1,active,1,,
4464,1,0,False,0,4464,1656524664,2,22,0,1,active,1,,
4465,1,0,False,1,4465,1656538254,17,5,1,1,active,1,,
4466,1,0,False,0,4466,86400,0,0,0,1,active,1,,
4467,1,0,False,2,4467,1656535036,10,10,1,1,active,1,,
4468,1,0,False,0,4468,1656525035,5,14,2,1,active,1,,
4471,1,0,False,0,4471,1656535216,19,1,1,1,active,1,,
4472,1,0,False,0,4472,1656536391,24,0,1,1,active,1,,
4473,1,0,False,2,4473,1656536003,1,16,1,1,active,1,,
4474,1,1,False,0,4474,1656538250,7,14,17,1,active,1,,
4475,1,0,False,0,4475,1656538331,28,6,1,1,active,1,,
4476,1,0,False,0,4476,1656538075,9,17,1,1,active,1,,
4477,1,0,False,0,4477,1656534943,1,23,2,1,active,1,,
4478,1,0,False,1,4478,1656538358,40,21,1,1,active,1,,
4480,1,0,False,0,4480,1656538169,0,35,0,1,active,1,,
4481,1,0,False,0,4481,1656538031,5,33,1,1,active,1,,
4482,1,0,False,0,4482,1656538347,3,29,1,1,active,1,,
4483,1,0,False,2,4483,1656535183,22,14,1,1,active,1,,
4484,1,0,False,3,4484,1656524945,22,7,0,1,active,1,,
4485,1,0,False,2,4485,1656537734,17,14,2,1,active,1,,
4486,1,0,False,0,4486,1656537276,29,0,2,1,active,1,,
4487,1,0,False,0,4487,1656538371,19,0,0,1,active,1,,
4488,1,0,False,0,4488,1656537825,4,19,1,1,active,1,,
4489,1,0,False,0,4489,1656536083,3,18,3,1,active,1,,
4490,1,0,False,0,4490,1656537911,22,0,0,1,active,1,,
4492,1,0,False,2,4492,1656537008,7,14,0,1,active,1,,
4493,1,0,False,0,4493,1656536659,18,1,0,1,active,1,,
4494,1,0,False,1,4494,1656536274,2,16,0,1,active,1,,
4495,1,0,False,0,4495,1656531139,20,0,0,1,active,1,,
4496,1,0,False,0,4496,1656531450,1,27,1,1,active,1,,
4497,1,0,False,2,4497,1656533232,8,10,2,1,active,1,,
4498,1,0,False,0,4498,1656531468,15,4,1,1,active,1,,
4500,1,0,False,0,4500,1656527267,21,2,0,1,active,1,,
4501,1,0,False,0,4501,1656531229,28,0,0,1,active,1,,
4502,1,0,False,1,4502,1656538248,14,12,0,1,active,1,,
4503,1,0,False,0,4503,1656538370,39,0,2,1,active,1,,
4504,1,0,False,1,4504,1656538339,52,9,2,1,active,1,,
4505,1,0,False,1,4505,1656534303,20,3,0,1,active,1,,
4506,1,0,False,0,4506,1656520612,20,1,0,1,active,1,,
4508,1,0,False,1,4508,1656537764,13,7,0,1,active,1,,
4509,1,0,False,1,4509,1656538015,28,4,0,1,active,1,,
4510,1,0,False,1,4510,1656538350,23,1,0,1,active,1,,
4511,1,0,False,0,4511,1656526230,18,0,1,1,active,1,,
4512,1,0,False,1,4512,1656537270,17,2,0,1,active,1,,
4513,1,0,False,1,4513,1656537956,8,10,0,1,active,1,,
4514,1,0,False,0,4514,1656538081,5,25,1,1,active,1,,
4515,1,0,False,1,4515,1656537902,18,2,0,1,active,1,,
4516,1,0,False,1,4516,1656538093,13,4,0,1,active,1,,
4517,1,0,False,0,4517,1656538341,8,20,2,1,active,1,,
4518,1,0,False,0,4518,1656538275,0,4,20,1,active,1,,
4519,1,0,False,0,4519,1656538369,8,34,4,1,active,1,,
4520,1,0,False,1,4520,1656537755,17,4,1,1,active,1,,
4521,1,0,False,0,4521,1656538206,6,12,3,1,active,1,,
4522,1,0,False,0,4522,1656538203,4,10,0,1,active,1,,
4523,1,0,False,2,4523,1656538225,17,3,1,1,active,1,,
4524,1,0,False,1,4524,1656537939,13,12,1,1,active,1,,
4525,1,0,False,2,4525,1656538321,1,17,1,1,active,1,,
4526,1,0,False,1,4526,1656537295,10,8,2,1,active,1,,
4528,1,0,False,5,4528,1656538237,4,15,2,1,active,1,,
4530,1,0,False,0,4530,1656538296,9,12,0,1,active,1,,
4531,1,0,False,1,4531,1656538354,4,14,0,1,active,1,,
4532,1,0,False,3,4532,1656537703,8,9,1,1,active,1,,
4533,1,0,False,1,4533,1656537136,7,9,2,1,active,1,,
4534,1,0,False,1,4534,1656538344,12,8,2,1,active,1,,
4535,1,0,False,2,4535,1656537848,2,15,1,1,active,1,,
4536,1,0,False,0,4536,1656538158,14,8,2,1,active,1,,
4537,1,0,False,3,4537,1656538370,3,27,2,1,active,1,,
4539,1,0,False,3,4539,1656538060,4,10,1,1,active,1,,
4541,1,0,False,1,4541,1656538315,13,3,2,1,active,1,,
4542,1,0,False,1,4542,1656538313,17,1,1,1,active,1,,
4543,1,0,False,0,4543,86400,0,0,0,1,active,1,,
4544,1,0,False,0,4544,1656536697,29,3,1,1,active,1,,
4545,1,0,False,0,4545,1656537937,10,19,1,1,active,1,,
4546,1,0,False,2,4546,1656537994,5,12,1,1,active,1,,
4547,1,0,False,1,4547,1656538134,20,2,1,1,active,1,,
4548,1,0,False,0,4548,1656536270,0,31,0,1,active,1,,
4549,0,0,False,0,4549,86400,0,0,0,0,out_of_service,0,,
4550,1,0,False,0,4550,1656532146,0,23,0,1,active,1,,
4551,1,0,False,0,4551,1656535827,20,0,0,1,active,1,,
4553,1,0,False,0,4553,1656536719,19,0,0,1,active,1,,
4554,1,0,False,2,4554,1656537349,18,6,0,1,active,1,,
4555,1,0,False,0,4555,1656537074,25,0,0,1,active,1,,
4556,1,0,False,0,4556,1656538200,20,1,1,1,active,1,,
4557,1,0,False,0,4557,1656537231,19,3,0,1,active,1,,
4559,1,0,False,0,4559,1656534306,16,1,1,1,active,1,,
4560,1,0,False,0,4560,1656534557,17,1,1,1,active,1,,
4561,1,0,False,2,4561,1656526817,17,10,0,1,active,1,,
4562,1,0,False,0,4562,1656519031,23,0,1,1,active,1,,
4563,1,17,False,0,4563,1656538212,0,0,3,1,active,1,,
4564,1,0,False,1,4564,1656536424,18,2,1,1,active,1,,
4565,1,0,False,1,4565,1656537421,23,1,0,1,active,1,,
4566,1,0,False,0,4566,1656524254,18,0,0,1,active,1,,
4567,1,0,False,1,4567,1656538028,11,9,0,1,active,1,,
4568,1,0,False,0,4568,1656534019,1,31,0,1,active,1,,
4569,1,0,False,1,4569,1656532085,18,1,0,1,active,1,,
4570,1,0,False,0,4570,1656537938,19,0,0,1,active,1,,
4571,1,0,False,9,4571,1656537993,5,15,2,1,active,1,,
4572,1,0,False,0,4572,1656531024,23,0,0,1,active,1,,
4573,1,0,False,0,4573,1656537209,17,5,0,1,active,1,,
4574,1,0,False,0,4574,1656537861,13,10,0,1,active,1,,
4575,1,0,False,4,4575,1656538350,2,16,0,1,active,1,,
4576,1,0,False,1,4576,1656538025,16,1,0,1,active,1,,
4577,1,0,False,1,4577,1656519889,23,1,1,1,active,1,,
4578,1,0,False,0,4578,1656510725,20,0,1,1,active,1,,
4579,1,0,False,1,4579,1656534214,25,1,0,1,active,1,,
4580,1,0,False,1,4580,1656538066,14,5,0,1,active,1,,
4581,1,0,False,0,4581,1656538315,21,0,0,1,active,1,,
4582,1,0,False,0,4582,1656535787,20,1,2,1,active,1,,
4583,1,0,False,0,4583,1656536811,33,4,0,1,active,1,,
4584,1,0,False,0,4584,1656523733,20,1,1,1,active,1,,
4585,1,0,False,1,4585,1656537370,14,6,0,1,active,1,,
4587,1,0,False,6,4587,1656538241,11,7,0,1,active,1,,
4590,1,0,False,0,4590,1656538272,3,44,0,1,active,1,,
4591,1,0,False,1,4591,1656538177,0,1,28,1,active,1,,
4592,1,0,False,0,4592,1656538046,2,46,0,1,active,1,,
4593,1,0,False,0,4593,1656537893,6,38,2,1,active,1,,
4594,1,0,False,0,4594,1656537204,1,46,0,1,active,1,,
4595,1,0,False,1,4595,1656538346,9,15,0,1,active,1,,
4596,1,0,False,4,4596,1656538337,4,43,0,1,active,1,,
4598,1,0,False,0,4598,1656537876,5,48,0,1,active,1,,
4599,1,0,False,3,4599,1656532824,14,3,3,1,active,1,,
4600,1,0,False,0,4600,1656537958,20,0,0,1,active,1,,
4601,1,0,False,2,4601,1656537660,10,11,0,1,active,1,,
4602,1,0,False,0,4602,1656537806,4,55,0,1,active,1,,
4603,1,0,False,1,4603,1656538131,14,6,0,1,active,1,,
4604,1,0,False,0,4604,1656518491,15,4,0,1,active,1,,
4605,1,0,False,3,4605,1656537714,4,26,3,1,active,1,,
4606,0,0,False,0,4606,86400,0,0,0,0,out_of_service,0,,
4607,1,0,False,0,4607,1656520669,30,0,2,1,active,1,,
4608,1,0,False,0,4608,1656532353,19,0,0,1,active,1,,
4609,1,0,False,1,4609,1656538096,14,5,0,1,active,1,,
4610,1,0,False,1,4610,1656536153,18,1,0,1,active,1,,
4611,1,0,False,1,4611,1656536633,14,4,0,1,active,1,,
4612,1,0,False,1,4612,1656538086,12,1,6,1,active,1,,
4613,1,0,False,0,4613,1656538027,23,0,0,1,active,1,,
4614,1,0,False,0,4614,1656535079,20,1,0,1,active,1,,
4617,1,0,False,0,4617,1656537974,25,1,1,1,active,1,,
4618,0,0,False,0,4618,86400,0,0,0,0,out_of_service,0,,
4619,1,0,False,15,4619,1656536824,3,16,0,1,active,1,,
4620,1,0,False,1,4620,1656538301,4,39,1,1,active,1,,
4622,1,0,False,0,4622,1656535276,23,0,1,1,active,1,,
4623,1,0,False,0,4623,1656537733,19,1,0,1,active,1,,
4624,1,0,False,1,4624,1656536856,19,5,2,1,active,1,,
4625,1,0,False,1,4625,1656537840,0,53,1,1,active,1,,
4626,1,0,False,2,4626,1656536902,18,2,0,1,active,1,,
4627,1,0,False,0,4627,1656523000,15,5,0,1,active,1,,
4628,1,0,False,0,4628,1656531562,20,0,0,1,active,1,,
4629,1,0,False,0,4629,1656536132,20,1,1,1,active,1,,
4630,1,0,False,5,4630,1656537962,3,8,6,1,active,1,,
4631,1,0,False,0,4631,1656529412,9,10,0,1,active,1,,
4632,1,0,False,0,4632,1656538142,5,40,0,1,active,1,,
4633,1,0,False,1,4633,1656522365,10,7,1,1,active,1,,
4634,1,0,False,0,4634,1656537621,20,0,0,1,active,1,,
4635,1,0,False,1,4635,1656537881,21,5,1,1,active,1,,
4636,1,0,False,0,4636,1656529531,19,0,0,1,active,1,,
4637,1,0,False,0,4637,1656536747,7,16,0,1,active,1,,
4638,1,0,False,2,4638,1656538363,19,3,0,1,active,1,,
4639,1,0,False,0,4639,1656537831,23,2,1,1,active,1,,
4640,1,0,False,1,4640,1656538274,20,28,5,1,active,1,,
4641,1,0,False,0,4641,1656538256,37,5,4,1,active,1,,
4642,1,0,False,1,4642,1656538330,38,30,3,1,active,1,,
4643,1,0,False,0,4643,1656538324,48,3,1,1,active,1,,
4644,1,0,False,0,4644,1656537845,23,0,0,1,active,1,,
4645,1,0,False,1,4645,1656538366,29,4,4,1,active,1,,
4647,1,0,False,0,4647,1656536493,47,0,1,1,active,1,,
4648,1,17,False,0,4648,1656538215,0,41,3,1,active,1,[{'id': '06439006-11b6-44f0-8545-c9d39035f32a'}],"{'off_dock_capacity': 116, 'active': True, 'dock_blocked_count': 17, 'valet_revision': 6103, 'region': 'BKN', 'station_id': '06439006-11b6-44f0-8545-c9d39035f32a', 'off_dock_count': 9}"
4649,1,0,False,4,4649,1656538265,2,23,3,1,active,1,,
4651,1,0,False,0,4651,1656538335,55,0,2,1,active,1,,
4652,1,0,False,0,4652,1656536533,14,4,0,1,active,1,,
4653,1,0,False,0,4653,1656538293,5,10,0,1,active,1,,
4654,1,0,False,0,4654,1656538262,12,8,2,1,active,1,,
4655,1,0,False,2,4655,1656538274,6,5,3,1,active,1,,
4656,1,0,False,1,4656,1656538369,2,11,1,1,active,1,,
4657,1,0,False,0,4657,1656538037,26,3,1,1,active,1,,
4658,1,0,False,1,4658,1656537515,1,39,1,1,active,1,,
4660,1,0,False,0,4660,1656538338,11,21,5,1,active,1,,
4661,1,0,False,1,4661,1656538338,18,3,0,1,active,1,,
4662,1,0,False,1,4662,1656537411,11,10,0,1,active,1,,
4663,1,0,False,0,4663,1656536986,0,28,0,1,active,1,,
4664,1,0,False,0,4664,1656537379,2,21,0,1,active,1,,
4665,1,0,False,1,4665,1656538104,0,33,2,1,active,1,,
4666,1,0,False,1,4666,1656537973,2,21,1,1,active,1,,
4670,1,0,False,0,4670,1656537141,2,17,0,1,active,1,,
4671,1,0,False,1,4671,1656538313,2,18,0,1,active,1,,
4672,1,0,False,0,4672,1656537807,17,5,1,1,active,1,,
4673,1,0,False,2,4673,1656536666,4,12,2,1,active,1,,
4674,1,0,False,1,4674,1656538000,0,20,1,1,active,1,,
4675,1,0,False,1,4675,1656538334,33,47,7,1,active,1,,
4676,1,0,False,0,4676,1656538276,52,9,1,1,active,1,,
4677,0,0,False,0,4677,86400,0,0,0,0,out_of_service,0,,
4678,0,0,False,0,4678,86400,0,0,0,0,out_of_service,0,,
4682,1,0,False,0,4682,1656538337,34,3,2,1,active,1,,
4683,1,0,False,2,4683,1656538298,46,4,1,1,active,1,,
4684,1,0,False,0,4684,1656534437,6,23,0,1,active,1,,
4685,1,0,False,0,4685,1656538305,4,19,4,1,active,1,,
4687,1,0,False,1,4687,1656538345,25,12,2,1,active,1,,
4688,0,0,False,0,4688,86400,0,0,0,0,out_of_service,0,,
4689,1,0,False,0,4689,1656538367,9,38,0,1,active,1,,
4690,1,1,False,4,4690,1656538312,0,4,36,1,active,1,,
4691,1,0,False,0,4691,1656538302,15,28,0,1,active,1,,
4693,1,0,False,2,4693,1656538356,26,33,0,1,active,1,,
4694,1,0,False,1,4694,1656538345,3,32,0,1,active,1,,
4695,1,0,False,0,4695,1656537963,8,21,2,1,active,1,,
4696,1,0,False,1,4696,1656538012,25,9,0,1,active,1,,
4697,1,0,False,0,4697,1656538154,22,25,0,1,active,1,,
4698,1,0,False,0,4698,1656538339,19,3,2,1,active,1,,
4699,1,0,False,1,4699,1656538295,38,7,2,1,active,1,,
4700,1,0,False,1,4700,1656538200,34,3,1,1,active,1,,
4701,1,0,False,1,4701,1656538343,38,6,2,1,active,1,,
4702,1,0,False,1,4702,1656538353,31,7,3,1,active,1,,
4703,1,0,False,0,4703,1656538272,23,9,2,1,active,1,,
4704,1,5,False,0,4704,1656538261,0,0,43,1,active,1,,
4705,1,0,False,1,4705,1656538210,26,12,3,1,active,1,,
4706,1,0,False,0,4706,1656538292,8,32,0,1,active,1,,
4708,1,0,False,0,4708,1656538362,6,30,1,1,active,1,,
4709,1,0,False,2,4709,1656538103,2,39,4,1,active,1,,
4710,1,0,False,0,4710,1656538114,3,48,2,1,active,1,,
4711,1,1,False,2,4711,1656538295,33,11,0,1,active,1,,
4712,1,0,False,0,4712,1656538073,43,0,4,1,active,1,,
4713,1,0,False,2,4713,1656538340,24,37,4,1,active,1,,
4714,1,0,False,0,4714,1656538351,6,28,1,1,active,1,,
4715,1,0,False,0,4715,1656538344,27,10,1,1,active,1,,
4720,1,0,False,0,4720,1656538054,37,9,4,1,active,1,,
4721,1,0,False,0,4721,1656538356,24,14,1,1,active,1,,
4723,1,0,False,0,4723,1656537900,27,18,2,1,active,1,,
4724,1,0,False,5,4724,1656538295,37,12,1,1,active,1,,
4725,1,0,False,0,4725,1656538214,38,8,3,1,active,1,,
4726,1,0,False,7,4726,1656538344,17,20,1,1,active,1,,
4727,1,0,False,0,4727,1656538305,29,14,2,1,active,1,,
4732,1,0,False,0,4732,1656535068,17,5,0,1,active,1,,
4733,1,0,False,1,4733,1656538154,5,41,0,1,active,1,,
4734,1,0,False,0,4734,1656538365,28,19,3,1,active,1,,
4735,1,0,False,0,4735,1656538337,22,18,4,1,active,1,,
4736,1,0,False,2,4736,1656538367,12,25,2,1,active,1,,
4737,1,0,False,0,4737,1656538146,10,37,0,1,active,1,,
4738,1,0,False,0,4738,1656538307,17,4,3,1,active,1,,
4739,1,0,False,0,4739,1656526366,16,5,0,1,active,1,,
4742,1,0,False,0,4742,1656538243,11,33,0,1,active,1,,
4743,1,0,False,0,4743,1656536171,20,1,0,1,active,1,,
4745,1,0,False,0,4745,1656534737,15,8,0,1,active,1,,
4746,1,0,False,0,4746,1656538340,14,9,1,1,active,1,,
4747,1,0,False,1,4747,1656536999,14,5,0,1,active,1,,
4748,1,0,False,0,4748,1656537781,8,23,0,1,active,1,,
4749,1,0,False,2,4749,1656538370,0,41,3,1,active,1,,
4750,1,0,False,2,4750,1656530061,7,13,0,1,active,1,,
4751,1,0,False,0,4751,1656537826,17,3,0,1,active,1,,
4752,1,0,False,0,4752,1656538053,3,20,1,1,active,1,,
4754,1,0,False,0,4754,1656538230,23,17,1,1,active,1,,
4755,1,0,False,2,4755,1656537955,14,2,3,1,active,1,,
4756,1,0,False,2,4756,1656536495,18,3,0,1,active,1,,
4757,1,0,False,0,4757,1656537957,17,4,0,1,active,1,,
4758,1,0,False,0,4758,1656537033,9,10,0,1,active,1,,
4759,1,0,False,0,4759,1656537497,17,2,0,1,active,1,,
