station_id,num_bikes_available,is_renting,eightd_has_available_keys,num_docks_disabled,is_returning,station_status,is_installed,num_bikes_disabled,num_ebikes_available,legacy_id,num_docks_available,last_reported,eightd_active_station_services,valet
4280,16,1,False,0,1,active,1,1,0,4280,28,1656537402,,
4281,12,1,False,0,1,active,1,5,1,4281,14,1656537407,,
4282,15,1,False,0,1,active,1,2,0,4282,22,1656537272,,
4283,3,1,False,0,1,active,1,1,0,4283,23,1656536896,,
4284,3,1,False,0,1,active,1,0,1,4284,22,1656536765,,
4285,9,1,False,0,1,active,1,2,1,4285,12,1656536691,,
4286,12,1,False,0,1,active,1,0,0,4286,6,1656534984,,
4287,0,1,False,0,1,active,1,0,0,4287,21,1656537360,,
4288,0,1,False,0,1,active,1,0,0,4288,21,1656533368,,
4289,4,1,False,0,1,active,1,0,1,4289,23,1656537371,,
4290,20,1,False,0,1,active,1,1,0,4290,8,1656536598,,
4291,19,1,False,0,1,active,1,1,0,4291,3,1656525909,,
4292,8,1,False,0,1,active,1,0,0,4292,15,1656536730,,
4293,3,1,False,0,1,active,1,0,1,4293,16,1656525686,,
4294,3,1,False,0,1,active,1,0,1,4294,18,1656535973,,
4295,6,1,False,0,1,active,1,1,1,4295,18,1656535477,,
4296,17,1,False,0,1,active,1,0,1,4296,4,1656536701,,
4297,15,1,False,0,1,active,1,2,2,4297,14,1656537420,,
4298,6,1,False,0,1,active,1,2,0,4298,18,1656537353,,
4300,35,1,False,0,1,active,1,5,2,4300,2,1656537431,,
4301,10,1,False,0,1,active,1,2,0,4301,21,1656537308,,
4302,3,1,False,0,1,active,1,2,1,4302,17,1656536608,,
4303,9,1,False,0,1,active,1,1,0,4303,22,1656537291,,
4304,11,1,False,0,1,active,1,2,0,4304,17,1656536383,,
4305,5,1,False,0,1,active,1,0,1,4305,14,1656535825,,
4306,10,1,False,0,1,active,1,1,0,4306,17,1656532544,,
4308,28,1,False,0,1,active,1,0,0,4308,2,1656526592,,
4309,2,1,False,0,1,active,1,1,0,4309,19,1656537397,,
4310,3,1,False,0,1,active,1,1,0,4310,15,1656535005,,
4311,6,1,False,0,1,active,1,0,0,4311,12,1656537082,,
4312,6,1,False,0,1,active,1,1,1,4312,26,1656535730,,
4313,1,1,False,0,1,active,1,0,1,4313,18,1656536700,,
4314,6,1,False,0,1,active,1,0,1,4314,15,1656536056,,
4315,8,1,False,0,1,active,1,1,0,4315,12,1656532147,,
4316,20,1,False,0,1,active,1,1,0,4316,4,1656536828,,
4318,4,1,False,0,1,active,1,0,2,4318,21,1656536216,,
4319,2,1,False,0,1,active,1,1,2,4319,20,1656536049,,
4320,1,1,False,14,1,active,1,9,1,4320,0,1656537240,,
4321,1,1,False,0,1,active,1,0,0,4321,23,1656535389,,
4322,0,1,False,0,1,active,1,0,0,4322,19,1656535134,,
4324,10,1,False,0,1,active,1,0,0,4324,9,1656532179,,
4325,5,1,False,0,1,active,1,0,1,4325,14,1656526093,,
4326,1,1,False,0,1,active,1,3,1,4326,19,1656537143,,
4327,1,1,False,0,1,active,1,0,1,4327,20,1656537437,,
4329,10,1,False,0,1,active,1,0,2,4329,19,1656537182,,
4330,6,1,False,0,1,active,1,1,0,4330,12,1656533954,,
4331,27,1,False,0,1,active,1,2,4,4331,0,1656537430,,
4332,0,1,False,0,1,active,1,0,0,4332,20,1656534266,,
4333,23,1,False,0,1,active,1,2,0,4333,9,1656537426,,
4336,6,1,False,0,1,active,1,4,0,4336,44,1656537364,,
4337,27,1,False,0,1,active,1,1,1,4337,22,1656537357,,
4338,7,1,False,0,1,active,1,4,0,4338,44,1656537234,,
4339,44,1,False,0,1,active,1,0,0,4339,19,1656537257,,
4340,16,1,False,0,1,active,1,2,1,4340,15,1656537380,,
4341,13,1,False,0,1,active,1,1,1,4341,14,1656537240,,
4342,27,1,False,0,1,active,1,2,0,4342,1,1656537247,,
4343,20,1,False,0,1,active,1,0,0,4343,1,1656537026,,
4345,2,1,False,0,1,active,1,1,1,4345,17,1656534999,,
4346,25,1,False,0,1,active,1,0,1,4346,0,1656536662,,
4347,19,1,False,0,1,active,1,1,1,4347,1,1656537272,,
4348,13,1,False,0,1,active,1,0,2,4348,14,1656536623,,
4349,0,1,False,0,1,active,1,0,0,4349,20,1656536915,,
4350,2,1,False,0,1,active,1,2,1,4350,21,1656532626,,
4351,13,1,False,0,1,active,1,0,2,4351,7,1656536396,,
4352,14,1,False,0,1,active,1,0,2,4352,7,1656537173,,
4353,14,1,False,0,1,active,1,0,1,4353,5,1656536510,,
4356,16,1,False,0,1,active,1,0,0,4356,5,1656537421,,
4357,17,1,False,0,1,active,1,1,2,4357,0,1656527347,,
4358,20,1,False,0,1,active,1,2,1,4358,1,1656536173,,
4359,13,1,False,0,1,active,1,0,3,4359,16,1656536941,,
4360,16,1,False,0,1,active,1,0,0,4360,5,1656537371,,
4361,26,1,False,0,1,active,1,1,0,4361,2,1656536346,,
4362,2,1,False,0,1,active,1,0,0,4362,22,1656536020,,
4363,29,1,False,0,1,active,1,0,0,4363,1,1656537238,,
4364,19,1,False,0,1,active,1,0,1,4364,1,1656537438,,
4365,21,1,False,0,1,active,1,0,0,4365,0,1656537137,,
4366,17,1,False,0,1,active,1,1,1,4366,2,1656535768,,
4367,20,1,False,0,1,active,1,1,0,4367,0,1656512705,,
4368,18,1,False,0,1,active,1,0,0,4368,3,1656537023,,
4369,1,1,False,9,1,active,1,14,1,4369,0,1656537406,,
4370,15,1,False,0,1,active,1,0,1,4370,4,1656536254,,
4371,18,1,False,0,1,active,1,0,0,4371,1,1656534619,,
4372,19,1,False,0,1,active,1,0,0,4372,0,1656536093,,
4373,27,1,False,0,1,active,1,0,1,4373,3,1656536230,,
4374,17,1,False,0,1,active,1,1,0,4374,0,1656532756,,
4376,29,1,False,0,1,active,1,0,0,4376,0,1656515395,,
4377,20,1,False,0,1,active,1,0,1,4377,2,1656536777,,
4378,22,1,False,0,1,active,1,0,7,4378,1,1656531833,,
4379,21,1,False,0,1,active,1,2,0,4379,0,1656529869,,
4380,29,1,False,0,1,active,1,0,0,4380,1,1656536034,,
4381,15,1,False,0,1,active,1,0,0,4381,4,1656537395,,
4382,19,1,False,0,1,active,1,0,0,4382,0,1656489589,,
4384,2,1,False,0,1,active,1,0,0,4384,28,1656537143,,
4385,21,1,False,0,1,active,1,0,0,4385,4,1656535197,,
4386,26,1,False,0,1,active,1,1,2,4386,0,1656532493,,
4387,34,1,False,0,1,active,1,0,0,4387,1,1656536187,,
4388,18,1,False,0,1,active,1,0,0,4388,0,1656537073,,
4389,20,1,False,0,1,active,1,0,0,4389,3,1656531454,,
4390,1,1,False,0,1,active,1,1,0,4390,19,1656533265,,
4391,1,1,False,0,1,active,1,0,0,4391,18,1656535802,,
4392,22,1,False,0,1,active,1,0,0,4392,0,1656531755,,
4393,3,1,False,0,1,active,1,0,0,4393,23,1656535804,,
4394,1,1,False,0,1,active,1,0,0,4394,18,1656525152,,
4395,19,1,False,0,1,active,1,0,1,4395,3,1656535273,,
4396,19,1,False,0,1,active,1,0,1,4396,0,1656519554,,
4397,19,1,False,0,1,active,1,0,1,4397,16,1656513477,,
4398,18,1,False,0,1,active,1,0,0,4398,2,1656526146,,
4399,11,1,False,0,1,active,1,0,0,4399,9,1656536495,,
4400,1,1,False,0,1,active,1,1,0,4400,18,1656537372,,
4401,9,1,False,0,1,active,1,1,3,4401,15,1656535222,,
4403,20,1,False,0,1,active,1,1,2,4403,14,1656533309,,
4404,25,1,False,0,1,active,1,0,0,4404,2,1656532981,,
4406,27,1,False,0,1,active,1,2,1,4406,50,1656537344,,
4407,40,1,False,0,1,active,1,1,0,4407,3,1656537315,,
4408,9,1,False,0,1,active,1,3,1,4408,11,1656536975,,
4409,29,1,False,0,1,active,1,1,1,4409,0,1656535309,,
4410,20,1,False,0,1,active,1,2,0,4410,1,1656535977,,
4411,7,1,False,0,1,active,1,0,0,4411,20,1656535945,,
4412,24,1,False,0,1,active,1,0,0,4412,5,1656537315,,
4414,15,1,False,0,1,active,1,1,1,4414,3,1656537360,,
4415,31,1,False,0,1,active,1,0,0,4415,0,1656533025,,
4416,27,1,False,0,1,active,1,1,0,4416,2,1656536164,,
4417,22,1,False,0,1,active,1,0,2,4417,3,1656531606,,
4418,25,1,False,0,1,active,1,0,0,4418,2,1656531068,,
4419,2,1,False,0,1,active,1,1,2,4419,21,1656533986,,
4420,7,1,False,0,1,active,1,0,1,4420,18,1656536817,,
4421,8,1,False,0,1,active,1,0,0,4421,16,1656530913,,
4422,22,1,False,0,1,active,1,0,0,4422,0,1656536661,,
4423,20,1,False,0,1,active,1,2,5,4423,0,1656536066,,
4424,18,1,False,0,1,active,1,1,1,4424,1,1656536961,,
4425,27,1,False,0,1,active,1,2,0,4425,24,1656537370,,
4426,36,1,False,0,1,active,1,1,0,4426,22,1656537421,,
4427,2,1,False,0,1,active,1,0,1,4427,20,1656537261,,
4428,1,1,False,0,1,active,1,0,0,4428,29,1656536415,,
4429,20,1,False,0,1,active,1,2,0,4429,8,1656532266,,
4430,20,1,False,0,1,active,1,0,1,4430,4,1656536600,,
4431,15,1,False,0,1,active,1,2,0,4431,17,1656536881,,
4434,0,0,False,0,0,out_of_service,0,0,0,4434,0,86400,,
4435,22,1,False,0,1,active,1,0,0,4435,1,1656536854,,
4436,27,1,False,0,1,active,1,2,3,4436,0,1656537439,,
4437,0,1,False,0,1,active,1,0,0,4437,19,1656534213,,
4438,0,1,False,0,1,active,1,1,0,4438,25,1656537116,,
4439,0,1,False,0,1,active,1,0,0,4439,0,86400,,
4440,0,1,False,0,1,active,1,0,0,4440,19,1656518855,,
4441,13,1,False,0,1,active,1,0,2,4441,10,1656537389,,
4442,19,1,False,0,1,active,1,2,1,4442,13,1656537422,,
4443,12,1,False,0,1,active,1,4,1,4443,5,1656536567,,
4444,18,1,False,0,1,active,1,0,2,4444,2,1656535288,,
4445,17,1,False,0,1,active,1,0,0,4445,3,1656531801,,
4446,17,1,False,0,1,active,1,0,1,4446,3,1656537427,,
4447,10,1,False,0,1,active,1,0,0,4447,18,1656537160,,
4448,17,1,False,0,1,active,1,0,0,4448,2,1656490803,,
4449,21,1,False,0,1,active,1,0,0,4449,4,1656536672,,
4450,14,1,False,0,1,active,1,0,0,4450,5,1656537332,,
4451,1,1,False,0,1,active,1,0,1,4451,20,1656537029,,
4453,0,0,False,2,0,out_of_service,0,1,0,4453,0,1651760362,,
4456,11,1,False,0,1,active,1,0,0,4456,10,1656537105,,
4457,0,1,False,2,1,active,1,17,0,4457,0,1656537152,,
4458,14,1,False,0,1,active,1,1,0,4458,4,1656535968,,
4459,16,1,False,0,1,active,1,1,1,4459,4,1656535759,,
4460,12,1,False,0,1,active,1,0,1,4460,7,1656537017,,
4461,10,1,False,0,1,active,1,0,0,4461,9,1656537269,,
4462,15,1,False,0,1,active,1,1,2,4462,7,1656535004,,
4463,15,1,False,0,1,active,1,0,0,4463,7,1656535351,,
4464,22,1,False,0,1,active,1,0,0,4464,2,1656524664,,
4465,6,1,False,0,1,active,1,1,1,4465,16,1656534011,,
4466,0,1,False,0,1,active,1,0,0,4466,0,86400,,
4467,10,1,False,0,1,active,1,1,2,4467,10,1656535036,,
4468,14,1,False,0,1,active,1,2,0,4468,5,1656525035,,
4471,1,1,False,0,1,active,1,1,0,4471,19,1656535216,,
4472,0,1,False,0,1,active,1,1,0,4472,24,1656536391,,
4473,16,1,False,0,1,active,1,1,2,4473,1,1656536003,,
4474,18,1,False,0,1,active,1,14,0,4474,7,1656537415,,
4475,4,1,False,0,1,active,1,1,0,4475,30,1656536835,,
4476,16,1,False,0,1,active,1,1,0,4476,10,1656537021,,
4477,23,1,False,0,1,active,1,2,0,4477,1,1656534943,,
4478,17,1,False,0,1,active,1,1,0,4478,44,1656537144,,
4480,33,1,False,0,1,active,1,0,1,4480,2,1656537429,,
4481,35,1,False,0,1,active,1,1,0,4481,3,1656536501,,
4482,30,1,False,0,1,active,1,1,0,4482,2,1656537437,,
4483,14,1,False,0,1,active,1,1,2,4483,22,1656535183,,
4484,7,1,False,0,1,active,1,0,3,4484,22,1656524945,,
4485,14,1,False,0,1,active,1,2,2,4485,17,1656536781,,
4486,0,1,False,0,1,active,1,2,0,4486,29,1656537276,,
4487,3,1,False,0,1,active,1,0,1,4487,16,1656537283,,
4488,18,1,False,0,1,active,1,1,0,4488,5,1656537068,,
4489,18,1,False,0,1,active,1,3,0,4489,3,1656536083,,
4490,0,1,False,0,1,active,1,0,0,4490,22,1656537349,,
4492,14,1,False,0,1,active,1,0,2,4492,7,1656537008,,
4493,1,1,False,0,1,active,1,0,0,4493,18,1656536659,,
4494,16,1,False,0,1,active,1,0,1,4494,2,1656536274,,
4495,0,1,False,0,1,active,1,0,0,4495,20,1656531139,,
4496,27,1,False,0,1,active,1,1,0,4496,1,1656531450,,
4497,10,1,False,0,1,active,1,2,2,4497,8,1656533232,,
4498,4,1,False,0,1,active,1,1,0,4498,15,1656531468,,
4500,2,1,False,0,1,active,1,0,0,4500,21,1656527267,,
4501,0,1,False,0,1,active,1,0,0,4501,28,1656531229,,
4502,12,1,False,0,1,active,1,0,1,4502,14,1656531773,,
4503,4,1,False,0,1,active,1,2,0,4503,35,1656537339,,
4504,10,1,False,0,1,active,1,2,1,4504,51,1656537293,,
4505,3,1,False,0,1,active,1,0,1,4505,20,1656534303,,
4506,1,1,False,0,1,active,1,0,0,4506,20,1656520612,,
4508,8,1,False,0,1,active,1,0,2,4508,12,1656536978,,
4509,3,1,False,0,1,active,1,0,0,4509,29,1656535294,,
4510,1,1,False,0,1,active,1,0,1,4510,23,1656536257,,
4511,0,1,False,0,1,active,1,1,0,4511,18,1656526230,,
4512,2,1,False,0,1,active,1,0,1,4512,17,1656537270,,
4513,9,1,False,0,1,active,1,0,0,4513,9,1656532262,,
4514,25,1,False,0,1,active,1,1,0,4514,5,1656537415,,
4515,3,1,False,0,1,active,1,0,1,4515,17,1656534884,,
4516,3,1,False,0,1,active,1,0,0,4516,13,1656534606,,
4517,23,1,False,0,1,active,1,2,2,4517,5,1656537379,,
4518,1,1,False,0,1,active,1,23,0,4518,0,1656537398,,
4519,35,1,False,0,1,active,1,4,1,4519,7,1656536979,,
4520,3,1,False,0,1,active,1,1,1,4520,18,1656536666,,
4521,9,1,False,0,1,active,1,3,0,4521,9,1656536676,,
4522,9,1,False,0,1,active,1,0,0,4522,5,1656537010,,
4523,3,1,False,0,1,active,1,1,1,4523,17,1656537241,,
4524,11,1,False,0,1,active,1,1,1,4524,14,1656537410,,
4525,15,1,False,0,1,active,1,1,1,4525,3,1656537208,,
4526,8,1,False,0,1,active,1,2,1,4526,10,1656537295,,
4528,16,1,False,0,1,active,1,2,5,4528,3,1656537226,,
4530,11,1,False,0,1,active,1,0,0,4530,10,1656535236,,
4531,13,1,False,0,1,active,1,0,1,4531,5,1656537156,,
4532,7,1,False,0,1,active,1,1,2,4532,10,1656535629,,
4533,9,1,False,0,1,active,1,2,1,4533,7,1656537136,,
4534,7,1,False,0,1,active,1,2,1,4534,13,1656537421,,
4535,13,1,False,0,1,active,1,1,0,4535,4,1656536816,,
4536,13,1,False,0,1,active,1,1,0,4536,10,1656537434,,
4537,26,1,False,0,1,active,1,3,2,4537,3,1656537436,,
4539,9,1,False,0,1,active,1,1,2,4539,5,1656536535,,
4541,3,1,False,0,1,active,1,2,1,4541,14,1656534502,,
4542,1,1,False,0,1,active,1,1,1,4542,17,1656533699,,
4543,0,1,False,0,1,active,1,0,0,4543,0,86400,,
4544,3,1,False,0,1,active,1,1,0,4544,29,1656536697,,
4545,22,1,False,0,1,active,1,1,3,4545,7,1656537125,,
4546,12,1,False,0,1,active,1,1,2,4546,5,1656536469,,
4547,2,1,False,0,1,active,1,1,0,4547,20,1656532139,,
4548,31,1,False,0,1,active,1,0,0,4548,0,1656536270,,
4549,0,0,False,0,0,out_of_service,0,0,0,4549,0,86400,,
4550,23,1,False,0,1,active,1,0,0,4550,0,1656532146,,
4551,0,1,False,0,1,active,1,0,0,4551,20,1656535827,,
4553,0,1,False,0,1,active,1,0,0,4553,19,1656536719,,
4554,6,1,False,0,1,active,1,0,2,4554,18,1656537349,,
4555,0,1,False,0,1,active,1,0,0,4555,25,1656537074,,
4556,1,1,False,0,1,active,1,1,0,4556,20,1656537211,,
4557,3,1,False,0,1,active,1,0,0,4557,19,1656537231,,
4559,1,1,False,0,1,active,1,1,0,4559,16,1656534306,,
4560,1,1,False,0,1,active,1,1,0,4560,17,1656534557,,
4561,10,1,False,0,1,active,1,0,2,4561,17,1656526817,,
4562,0,1,False,0,1,active,1,1,0,4562,23,1656519031,,
4563,0,1,False,17,1,active,1,3,0,4563,0,1656537213,,
4564,2,1,False,0,1,active,1,1,1,4564,18,1656536424,,
4565,1,1,False,0,1,active,1,0,1,4565,23,1656537421,,
4566,0,1,False,0,1,active,1,0,0,4566,18,1656524254,,
4567,10,1,False,0,1,active,1,0,1,4567,10,1656536971,,
4568,31,1,False,0,1,active,1,0,0,4568,1,1656534019,,
4569,1,1,False,0,1,active,1,0,1,4569,18,1656532085,,
4570,1,1,False,0,1,active,1,0,1,4570,18,1656535814,,
4571,14,1,False,0,1,active,1,2,8,4571,6,1656536535,,
4572,0,1,False,0,1,active,1,0,0,4572,23,1656531024,,
4573,5,1,False,0,1,active,1,0,0,4573,17,1656537209,,
4574,10,1,False,0,1,active,1,0,0,4574,13,1656533695,,
4575,15,1,False,0,1,active,1,0,4,4575,3,1656536310,,
4576,2,1,False,0,1,active,1,0,1,4576,15,1656525103,,
4577,1,1,False,0,1,active,1,1,1,4577,23,1656519889,,
4578,0,1,False,0,1,active,1,1,0,4578,20,1656510725,,
4579,1,1,False,0,1,active,1,0,1,4579,25,1656534214,,
4580,4,1,False,0,1,active,1,0,0,4580,15,1656537433,,
4581,1,1,False,0,1,active,1,0,0,4581,20,1656533233,,
4582,1,1,False,0,1,active,1,2,0,4582,20,1656535787,,
4583,4,1,False,0,1,active,1,0,0,4583,33,1656536811,,
4584,1,1,False,0,1,active,1,1,0,4584,20,1656523733,,
4585,6,1,False,0,1,active,1,0,1,4585,14,1656537370,,
4587,8,1,False,0,1,active,1,0,7,4587,10,1656537429,,
4590,42,1,False,0,1,active,1,0,0,4590,5,1656537199,,
4591,2,1,False,0,1,active,1,27,1,4591,0,1656537403,,
4592,45,1,False,0,1,active,1,0,0,4592,3,1656537288,,
4593,40,1,False,0,1,active,1,2,0,4593,4,1656537336,,
4594,46,1,False,0,1,active,1,0,0,4594,1,1656537204,,
4595,13,1,False,0,1,active,1,0,0,4595,11,1656537330,,
4596,39,1,False,0,1,active,1,0,2,4596,8,1656537348,,
4598,49,1,False,0,1,active,1,0,1,4598,4,1656537354,,
4599,3,1,False,0,1,active,1,3,3,4599,14,1656532824,,
4600,3,1,False,0,1,active,1,0,2,4600,17,1656537152,,
4601,11,1,False,0,1,active,1,0,2,4601,10,1656536674,,
4602,56,1,False,0,1,active,1,0,0,4602,3,1656536502,,
4603,5,1,False,0,1,active,1,0,0,4603,15,1656532953,,
4604,4,1,False,0,1,active,1,0,0,4604,15,1656518491,,
4605,25,1,False,0,1,active,1,4,1,4605,4,1656537370,,
4606,0,0,False,0,0,out_of_service,0,0,0,4606,0,86400,,
4607,0,1,False,0,1,active,1,2,0,4607,30,1656520669,,
4608,0,1,False,0,1,active,1,0,0,4608,19,1656532353,,
4609,4,1,False,0,1,active,1,0,1,4609,15,1656533993,,
4610,1,1,False,0,1,active,1,0,1,4610,18,1656536153,,
4611,4,1,False,0,1,active,1,0,1,4611,14,1656536633,,
4612,0,1,False,0,1,active,1,6,0,4612,13,1656536865,,
4613,1,1,False,0,1,active,1,0,1,4613,22,1656535488,,
4614,1,1,False,0,1,active,1,0,0,4614,20,1656535079,,
4617,2,1,False,0,1,active,1,1,0,4617,24,1656537405,,
4618,0,0,False,0,0,out_of_service,0,0,0,4618,0,86400,,
4619,16,1,False,0,1,active,1,0,15,4619,3,1656536824,,
4620,38,1,False,0,1,active,1,1,0,4620,5,1656537356,,
4622,0,1,False,0,1,active,1,1,0,4622,23,1656535276,,
4623,1,1,False,0,1,active,1,0,0,4623,20,1656531465,,
4624,5,1,False,0,1,active,1,2,1,4624,19,1656536856,,
4625,51,1,False,0,1,active,1,0,0,4625,3,1656535628,,
4626,2,1,False,0,1,active,1,0,2,4626,18,1656536902,,
4627,5,1,False,0,1,active,1,0,0,4627,15,1656523000,,
4628,0,1,False,0,1,active,1,0,0,4628,20,1656531562,,
4629,1,1,False,0,1,active,1,1,0,4629,20,1656536132,,
4630,7,1,False,0,1,active,1,6,5,4630,4,1656535629,,
4631,10,1,False,0,1,active,1,0,0,4631,9,1656529412,,
4632,42,1,False,0,1,active,1,0,0,4632,3,1656537401,,
4633,7,1,False,0,1,active,1,1,1,4633,10,1656522365,,
4634,1,1,False,0,1,active,1,0,0,4634,19,1656515165,,
4635,4,1,False,0,1,active,1,1,0,4635,22,1656536833,,
4636,0,1,False,0,1,active,1,0,0,4636,19,1656529531,,
4637,16,1,False,0,1,active,1,0,0,4637,7,1656536747,,
4638,2,1,False,0,1,active,1,0,1,4638,21,1656536905,,
4639,3,1,False,0,1,active,1,1,1,4639,22,1656534108,,
4640,32,1,False,0,1,active,1,4,1,4640,17,1656537438,,
4641,7,1,False,0,1,active,1,5,2,4641,33,1656537436,,
4642,32,1,False,0,1,active,1,2,2,4642,37,1656537438,,
4643,1,1,False,0,1,active,1,1,0,4643,50,1656537425,,
4644,2,1,False,0,1,active,1,0,1,4644,21,1656537305,,
4645,7,1,False,0,1,active,1,4,1,4645,26,1656537412,,
4647,0,1,False,0,1,active,1,1,0,4647,47,1656536493,,
4648,39,1,False,17,1,active,1,3,1,4648,0,1656537434,[{'id': '06439006-11b6-44f0-8545-c9d39035f32a'}],"{'dock_blocked_count': 17, 'station_id': '06439006-11b6-44f0-8545-c9d39035f32a', 'region': 'BKN', 'off_dock_capacity': 116, 'off_dock_count': 17, 'valet_revision': 6095, 'active': True}"
4649,22,1,False,0,1,active,1,3,4,4649,3,1656537011,,
4651,3,1,False,0,1,active,1,2,1,4651,52,1656537437,,
4652,4,1,False,0,1,active,1,0,0,4652,14,1656536533,,
4653,10,1,False,0,1,active,1,0,0,4653,5,1656537292,,
4654,12,1,False,0,1,active,1,2,3,4654,8,1656537301,,
4655,5,1,False,0,1,active,1,3,0,4655,6,1656536966,,
4656,12,1,False,0,1,active,1,1,1,4656,1,1656537348,,
4657,4,1,False,0,1,active,1,1,0,4657,25,1656534958,,
4658,40,1,False,0,1,active,1,1,1,4658,0,1656537396,,
4660,22,1,False,0,1,active,1,4,1,4660,11,1656537324,,
4661,3,1,False,0,1,active,1,0,0,4661,18,1656535263,,
4662,9,1,False,0,1,active,1,0,0,4662,12,1656529246,,
4663,28,1,False,0,1,active,1,0,0,4663,0,1656536986,,
4664,21,1,False,0,1,active,1,0,0,4664,2,1656537379,,
4665,33,1,False,0,1,active,1,2,0,4665,0,1656537154,,
4666,21,1,False,0,1,active,1,1,0,4666,1,1656537384,,
4670,17,1,False,0,1,active,1,0,0,4670,2,1656537141,,
4671,18,1,False,0,1,active,1,1,0,4671,1,1656537364,,
4672,6,1,False,0,1,active,1,1,0,4672,16,1656537191,,
4673,12,1,False,0,1,active,1,2,2,4673,4,1656536666,,
4674,17,1,False,0,1,active,1,1,0,4674,3,1656536458,,
4675,43,1,False,0,1,active,1,7,1,4675,37,1656537423,,
4676,14,1,False,0,1,active,1,1,1,4676,47,1656537424,,
4677,0,0,False,0,0,out_of_service,0,0,0,4677,0,86400,,
4678,0,0,False,0,0,out_of_service,0,0,0,4678,0,86400,,
4682,8,1,False,0,1,active,1,2,2,4682,29,1656537438,,
4683,3,1,False,0,1,active,1,1,1,4683,47,1656537399,,
4684,23,1,False,0,1,active,1,0,0,4684,6,1656534437,,
4685,19,1,False,0,1,active,1,3,1,4685,5,1656537176,,
4687,14,1,False,0,1,active,1,2,1,4687,23,1656537406,,
4688,0,0,False,0,0,out_of_service,0,0,0,4688,0,86400,,
4689,41,1,False,0,1,active,1,0,0,4689,6,1656536968,,
4690,5,1,False,1,1,active,1,35,4,4690,0,1656537348,,
4691,29,1,False,0,1,active,1,0,0,4691,14,1656537294,,
4693,31,1,False,0,1,active,1,0,1,4693,28,1656537283,,
4694,34,1,False,0,1,active,1,0,1,4694,1,1656537131,,
4695,17,1,False,0,1,active,1,2,0,4695,12,1656537269,,
4696,7,1,False,0,1,active,1,0,0,4696,27,1656537422,,
4697,25,1,False,0,1,active,1,0,0,4697,22,1656537426,,
4698,2,1,False,0,1,active,1,2,0,4698,20,1656537256,,
4699,7,1,False,0,1,active,1,2,0,4699,38,1656536990,,
4700,4,1,False,0,1,active,1,1,1,4700,33,1656536980,,
4701,6,1,False,0,1,active,1,2,0,4701,39,1656537410,,
4702,2,1,False,0,1,active,1,3,0,4702,36,1656537354,,
4703,7,1,False,0,1,active,1,2,2,4703,25,1656537356,,
4704,0,1,False,5,1,active,1,43,0,4704,0,1656537231,,
4705,11,1,False,0,1,active,1,3,0,4705,27,1656537354,,
4706,31,1,False,0,1,active,1,0,0,4706,9,1656537017,,
4708,34,1,False,0,1,active,1,1,2,4708,2,1656537316,,
4709,37,1,False,0,1,active,1,4,1,4709,4,1656537425,,
4710,50,1,False,0,1,active,1,2,0,4710,1,1656537109,,
4711,11,1,False,1,1,active,1,0,1,4711,33,1656537353,,
4712,5,1,False,0,1,active,1,4,2,4712,38,1656537393,,
4713,36,1,False,0,1,active,1,3,2,4713,26,1656537439,,
4714,30,1,False,0,1,active,1,1,1,4714,4,1656536979,,
4715,11,1,False,0,1,active,1,1,0,4715,26,1656536948,,
4720,13,1,False,0,1,active,1,4,0,4720,33,1656537180,,
4721,13,1,False,0,1,active,1,1,0,4721,25,1656537397,,
4723,20,1,False,0,1,active,1,2,0,4723,25,1656537241,,
4724,9,1,False,0,1,active,1,0,5,4724,42,1656537332,,
4725,7,1,False,0,1,active,1,3,1,4725,39,1656537427,,
4726,18,1,False,0,1,active,1,1,7,4726,19,1656537088,,
4727,19,1,False,0,1,active,1,2,1,4727,24,1656537381,,
4732,5,1,False,0,1,active,1,0,0,4732,17,1656535068,,
4733,42,1,False,0,1,active,1,0,0,4733,4,1656537325,,
4734,24,1,False,0,1,active,1,2,0,4734,24,1656537257,,
4735,16,1,False,0,1,active,1,10,0,4735,18,1656537428,,
4736,25,1,False,0,1,active,1,1,1,4736,12,1656537398,,
4737,37,1,False,0,1,active,1,0,0,4737,10,1656537345,,
4738,4,1,False,0,1,active,1,3,0,4738,17,1656536851,,
4739,5,1,False,0,1,active,1,0,0,4739,16,1656526366,,
4742,30,1,False,0,1,active,1,0,1,4742,14,1656537433,,
4743,1,1,False,0,1,active,1,0,0,4743,20,1656536171,,
4745,8,1,False,0,1,active,1,0,0,4745,15,1656534737,,
4746,11,1,False,0,1,active,1,1,2,4746,12,1656536874,,
4747,5,1,False,0,1,active,1,0,1,4747,14,1656536999,,
4748,24,1,False,0,1,active,1,0,0,4748,7,1656537139,,
4749,39,1,False,0,1,active,1,3,0,4749,2,1656537389,,
4750,13,1,False,0,1,active,1,0,2,4750,7,1656530061,,
4751,5,1,False,0,1,active,1,0,0,4751,15,1656534363,,
4752,20,1,False,0,1,active,1,1,1,4752,3,1656537394,,
4754,23,1,False,0,1,active,1,0,1,4754,18,1656537410,,
4755,3,1,False,0,1,active,1,3,3,4755,13,1656536855,,
4756,3,1,False,0,1,active,1,0,2,4756,18,1656536495,,
4757,4,1,False,0,1,active,1,0,1,4757,17,1656535980,,
4758,10,1,False,0,1,active,1,0,0,4758,9,1656537033,,
4759,3,1,False,0,1,active,1,0,1,4759,16,1656532345,,
