station_id,last_reported,num_docks_disabled,is_installed,num_docks_available,eightd_has_available_keys,num_ebikes_available,is_returning,is_renting,num_bikes_available,num_bikes_disabled,station_status,legacy_id,valet,eightd_active_station_services
4630,1656540529,0,1,2,False,4,1,1,8,7,active,4630,,
4631,1656529412,0,1,9,False,0,1,1,10,0,active,4631,,
4632,1656540639,0,1,1,False,0,1,1,44,0,active,4632,,
4633,1656522365,0,1,10,False,1,1,1,7,1,active,4633,,
4634,1656537621,0,1,20,False,0,1,1,0,0,active,4634,,
4635,1656539895,0,1,21,False,1,1,1,5,1,active,4635,,
4636,1656529531,0,1,19,False,0,1,1,0,0,active,4636,,
4637,1656536747,0,1,7,False,0,1,1,16,0,active,4637,,
4638,1656539455,0,1,21,False,0,1,1,0,2,active,4638,,
4639,1656537831,0,1,23,False,0,1,1,2,1,active,4639,,
4640,1656540715,0,1,43,False,1,1,1,7,3,active,4640,,
4641,1656540449,0,1,42,False,0,1,1,0,4,active,4641,,
4642,1656540716,0,1,56,False,1,1,1,11,4,active,4642,,
4643,1656540468,0,1,51,False,0,1,1,0,1,active,4643,,
4644,1656539151,0,1,21,False,1,1,1,2,0,active,4644,,
4645,1656540737,0,1,26,False,5,1,1,7,4,active,4645,,
4647,1656539163,0,1,47,False,0,1,1,0,1,active,4647,,
4648,1656540692,17,1,0,False,0,1,1,42,3,active,4648,"{'region': 'BKN', 'off_dock_count': 1, 'active': True, 'valet_revision': 6111, 'station_id': '06439006-11b6-44f0-8545-c9d39035f32a', 'off_dock_capacity': 116, 'dock_blocked_count': 17}",[{'id': '06439006-11b6-44f0-8545-c9d39035f32a'}]
4649,1656540631,0,1,1,False,4,1,1,24,3,active,4649,,
4651,1656540744,0,1,50,False,0,1,1,5,2,active,4651,,
4652,1656536533,0,1,14,False,0,1,1,4,0,active,4652,,
4653,1656539191,0,1,3,False,1,1,1,12,0,active,4653,,
4654,1656540635,0,1,11,False,2,1,1,9,2,active,4654,,
4655,1656540744,0,1,6,False,2,1,1,5,3,active,4655,,
4656,1656540651,0,1,0,False,2,1,1,13,1,active,4656,,
4657,1656540272,0,1,24,False,1,1,1,5,1,active,4657,,
4658,1656540582,0,1,1,False,4,1,1,38,2,active,4658,,
4660,1656540717,0,1,5,False,0,1,1,28,4,active,4660,,
4661,1656539579,0,1,16,False,2,1,1,5,0,active,4661,,
4662,1656540561,0,1,13,False,0,1,1,8,0,active,4662,,
4663,1656540748,0,1,0,False,0,1,1,28,0,active,4663,,
4664,1656539291,0,1,3,False,0,1,1,20,0,active,4664,,
4665,1656540731,0,1,1,False,0,1,1,32,2,active,4665,,
4666,1656539744,0,1,3,False,0,1,1,20,1,active,4666,,
4670,1656537141,0,1,2,False,0,1,1,17,0,active,4670,,
4671,1656540576,0,1,3,False,1,1,1,17,0,active,4671,,
4672,1656540718,0,1,20,False,0,1,1,2,1,active,4672,,
4673,1656540073,0,1,2,False,2,1,1,14,2,active,4673,,
4674,1656540103,0,1,8,False,0,1,1,12,1,active,4674,,
4675,1656540731,0,1,62,False,0,1,1,18,7,active,4675,,
4676,1656540722,0,1,59,False,0,1,1,2,1,active,4676,,
4677,86400,0,0,0,False,0,0,0,0,0,out_of_service,4677,,
4678,86400,0,0,0,False,0,0,0,0,0,out_of_service,4678,,
4682,1656540679,0,1,36,False,0,1,1,1,2,active,4682,,
4683,1656540657,0,1,49,False,0,1,1,0,2,active,4683,,
4684,1656534437,0,1,6,False,0,1,1,23,0,active,4684,,
4685,1656540411,0,1,3,False,0,1,1,20,4,active,4685,,
4687,1656540631,0,1,37,False,0,1,1,0,2,active,4687,,
4688,86400,0,0,0,False,0,0,0,0,0,out_of_service,4688,,
4689,1656540649,0,1,16,False,0,1,1,31,0,active,4689,,
4690,1656540653,1,1,0,False,2,1,1,2,38,active,4690,,
4691,1656540604,0,1,16,False,0,1,1,27,0,active,4691,,
4693,1656540432,0,1,14,False,4,1,1,44,0,active,4693,,
4694,1656540533,0,1,3,False,1,1,1,32,0,active,4694,,
4695,1656540724,0,1,8,False,0,1,1,21,2,active,4695,,
4696,1656540672,0,1,8,False,2,1,1,26,0,active,4696,,
4697,1656539945,0,1,24,False,0,1,1,22,1,active,4697,,
4698,1656540639,0,1,18,False,1,1,1,2,4,active,4698,,
4699,1656540745,0,1,37,False,0,1,1,7,3,active,4699,,
4700,1656540433,0,1,33,False,1,1,1,4,1,active,4700,,
4701,1656540629,0,1,35,False,0,1,1,10,1,active,4701,,
4702,1656540742,0,1,27,False,0,1,1,12,2,active,4702,,
4703,1656540735,0,1,17,False,0,1,1,14,3,active,4703,,
4704,1656540675,5,1,0,False,0,1,1,0,43,active,4704,,
4705,1656540740,0,1,17,False,0,1,1,21,3,active,4705,,
4706,1656540575,0,1,9,False,0,1,1,30,1,active,4706,,
4708,1656540691,0,1,5,False,0,1,1,29,3,active,4708,,
4709,1656540726,0,1,3,False,1,1,1,38,4,active,4709,,
4710,1656540427,0,1,1,False,0,1,1,49,2,active,4710,,
4711,1656540482,1,1,32,False,1,1,1,12,0,active,4711,,
4712,1656540523,0,1,43,False,0,1,1,0,4,active,4712,,
4713,1656540735,0,1,19,False,1,1,1,40,6,active,4713,,
4714,1656540610,0,1,2,False,0,1,1,32,1,active,4714,,
4715,1656540130,0,1,29,False,0,1,1,8,2,active,4715,,
4720,1656540705,0,1,43,False,0,1,1,3,4,active,4720,,
4721,1656540018,0,1,27,False,0,1,1,11,1,active,4721,,
4723,1656540634,0,1,31,False,0,1,1,14,2,active,4723,,
4724,1656540345,0,1,33,False,0,1,1,16,1,active,4724,,
4725,1656540733,0,1,34,False,0,1,1,11,4,active,4725,,
4726,1656540689,0,1,18,False,0,1,1,19,1,active,4726,,
4727,1656540656,0,1,40,False,0,1,1,3,2,active,4727,,
4732,1656540314,0,1,18,False,0,1,1,4,0,active,4732,,
4733,1656540612,0,1,11,False,0,1,1,35,0,active,4733,,
4734,1656540643,0,1,47,False,1,1,1,1,2,active,4734,,
4735,1656540714,0,1,24,False,1,1,1,15,5,active,4735,,
4736,1656540730,0,1,16,False,0,1,1,22,1,active,4736,,
4737,1656540427,0,1,9,False,0,1,1,38,0,active,4737,,
4738,1656540581,0,1,18,False,0,1,1,3,3,active,4738,,
4739,1656526366,0,1,16,False,0,1,1,5,0,active,4739,,
4742,1656540701,0,1,10,False,0,1,1,34,0,active,4742,,
4743,1656540747,0,1,9,False,6,1,1,12,0,active,4743,,
4745,1656539633,0,1,17,False,0,1,1,6,0,active,4745,,
4746,1656540667,0,1,11,False,0,1,1,12,1,active,4746,,
4747,1656538799,0,1,14,False,0,1,1,5,0,active,4747,,
4748,1656540717,0,1,17,False,0,1,1,13,1,active,4748,,
4749,1656540695,0,1,9,False,0,1,1,33,2,active,4749,,
4750,1656538452,0,1,8,False,1,1,1,12,0,active,4750,,
4751,1656537826,0,1,17,False,0,1,1,3,0,active,4751,,
4752,1656540689,0,1,5,False,0,1,1,18,1,active,4752,,
4754,1656540674,0,1,25,False,0,1,1,13,3,active,4754,,
4755,1656537955,0,1,14,False,2,1,1,2,3,active,4755,,
4756,1656538881,0,1,20,False,1,1,1,1,0,active,4756,,
4757,1656538663,0,1,18,False,0,1,1,3,0,active,4757,,
4758,1656539057,0,1,10,False,0,1,1,9,0,active,4758,,
4759,1656540222,0,1,16,False,0,1,1,3,0,active,4759,,
4760,1656537407,0,1,19,False,0,1,1,4,1,active,4760,,
4762,1656540349,0,1,11,False,1,1,1,8,0,active,4762,,
4763,1656540520,0,1,17,False,0,1,1,2,0,active,4763,,
4764,1656540187,0,1,15,False,0,1,1,0,4,active,4764,,
4765,1656535450,0,1,18,False,0,1,1,0,1,active,4765,,
4766,86400,0,0,0,False,0,0,0,0,0,out_of_service,4766,,
4767,86400,0,0,0,False,0,0,0,0,0,out_of_service,4767,,
4768,86400,0,0,0,False,0,0,0,0,0,out_of_service,4768,,
4769,86400,0,0,0,False,0,0,0,0,0,out_of_service,4769,,
4770,86400,0,0,0,False,0,0,0,0,0,out_of_service,4770,,
4771,86400,0,0,0,False,0,0,0,0,0,out_of_service,4771,,
4772,86400,0,0,0,False,0,0,0,0,0,out_of_service,4772,,
4773,86400,0,0,0,False,0,0,0,0,0,out_of_service,4773,,
4774,86400,0,0,0,False,0,0,0,0,0,out_of_service,4774,,
4775,86400,0,0,0,False,0,0,0,0,0,out_of_service,4775,,
4776,86400,0,0,0,False,0,0,0,0,0,out_of_service,4776,,
4777,86400,0,0,0,False,0,0,0,0,0,out_of_service,4777,,
4778,86400,0,0,0,False,0,0,0,0,0,out_of_service,4778,,
4779,86400,0,0,0,False,0,0,0,0,0,out_of_service,4779,,
4780,86400,0,0,0,False,0,0,0,0,0,out_of_service,4780,,
4781,86400,0,0,0,False,0,0,0,0,0,out_of_service,4781,,
4782,86400,0,0,0,False,0,0,0,0,0,out_of_service,4782,,
4783,86400,0,0,0,False,0,0,0,0,0,out_of_service,4783,,
4784,86400,0,0,0,False,0,0,0,0,0,out_of_service,4784,,
4785,86400,0,0,0,False,0,0,0,0,0,out_of_service,4785,,
4789,86400,0,0,0,False,0,0,0,0,0,out_of_service,4789,,
4790,86400,0,0,0,False,0,0,0,0,0,out_of_service,4790,,
4792,86400,0,0,0,False,0,0,0,0,0,out_of_service,4792,,
4793,86400,0,0,0,False,0,0,0,0,0,out_of_service,4793,,
4794,86400,0,0,0,False,0,0,0,0,0,out_of_service,4794,,
4795,86400,0,0,0,False,0,0,0,0,0,out_of_service,4795,,
4797,86400,0,0,0,False,0,0,0,0,0,out_of_service,4797,,
4798,86400,0,0,0,False,0,0,0,0,0,out_of_service,4798,,
4799,86400,0,0,0,False,0,0,0,0,0,out_of_service,4799,,
4800,86400,0,0,0,False,0,0,0,0,0,out_of_service,4800,,
4801,86400,0,0,0,False,0,0,0,0,0,out_of_service,4801,,
4802,86400,0,0,0,False,0,0,0,0,0,out_of_service,4802,,
4803,86400,0,0,0,False,0,0,0,0,0,out_of_service,4803,,
4804,86400,0,0,0,False,0,0,0,0,0,out_of_service,4804,,
4805,86400,0,0,0,False,0,0,0,0,0,out_of_service,4805,,
4808,86400,0,0,0,False,0,0,0,0,0,out_of_service,4808,,
4810,86400,0,0,0,False,0,0,0,0,0,out_of_service,4810,,
4811,86400,0,0,0,False,0,0,0,0,0,out_of_service,4811,,
4812,86400,0,0,0,False,0,0,0,0,0,out_of_service,4812,,
4815,86400,0,0,0,False,0,0,0,0,0,out_of_service,4815,,
4816,86400,0,0,0,False,0,0,0,0,0,out_of_service,4816,,
4817,86400,0,0,0,False,0,0,0,0,0,out_of_service,4817,,
4818,86400,0,0,0,False,0,0,0,0,0,out_of_service,4818,,
4819,86400,0,0,0,False,0,0,0,0,0,out_of_service,4819,,
4820,86400,0,0,0,False,0,0,0,0,0,out_of_service,4820,,
4821,86400,0,0,0,False,0,0,0,0,0,out_of_service,4821,,
4823,86400,0,0,0,False,0,0,0,0,0,out_of_service,4823,,
4824,86400,0,0,0,False,0,0,0,0,0,out_of_service,4824,,
4826,86400,0,0,0,False,0,0,0,0,0,out_of_service,4826,,
4827,86400,0,0,0,False,0,0,0,0,0,out_of_service,4827,,
4830,1656540026,0,1,32,False,0,1,1,10,5,active,4830,,
4834,1656540366,0,1,15,False,1,1,1,15,3,active,4834,,
4873,1656538867,0,1,16,False,1,1,1,1,0,active,4873,,
